学校,考试方式,院系所,专业,研究方向,政治,外语,业务课1,业务课2
(11407)北方民族大学,统考,(015)外国语学院,(0501Z1)汉外对比语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(626)专业英语                 ,(848)英语语言学概论                 
(10749)宁夏大学,统考,(007)外国语学院,(050200)外国语言文学,不区分方向,                (101)思想政治理论                ,(202)俄语                 ,(707)基础英语                 ,(813)专业综合课                 
(10749)宁夏大学,统考,(007)外国语学院,(050200)外国语言文学,不区分方向,                (101)思想政治理论                ,(202)俄语                 ,(707)基础英语                 ,(813)专业综合课                 
(10749)宁夏大学,统考,(008)阿拉伯学院,(050208)阿拉伯语语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(708)基础阿语                 ,(814)阿语专业综合课                 
(10749)宁夏大学,统考,(008)阿拉伯学院,(050208)阿拉伯语语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(708)基础阿语                 ,(814)阿语专业综合课                 
(10749)宁夏大学,统考,(007)外国语学院,(055101)(专业学位)英语笔译,不区分方向,                (101)思想政治理论                ,(211)翻译硕士英语                 ,(357)英语翻译基础                 ,(448)汉语写作与百科知识                 
(10749)宁夏大学,统考,(007)外国语学院,(055102)(专业学位)英语口译,不区分方向,                (101)思想政治理论                ,(211)翻译硕士英语                 ,(357)英语翻译基础                 ,(448)汉语写作与百科知识                 
(11407)北方民族大学,统考,(015)外国语学院,(055101)(专业学位)英语笔译,不区分方向,                (101)思想政治理论                ,(211)翻译硕士英语                 ,(357)英语翻译基础                 ,(448)汉语写作与百科知识                 
(11407)北方民族大学,统考,(015)外国语学院,(055101)(专业学位)英语笔译,不区分方向,                (101)思想政治理论                ,(211)翻译硕士英语                 ,(357)英语翻译基础                 ,(448)汉语写作与百科知识                 
(11407)北方民族大学,统考,(015)外国语学院,(055101)(专业学位)英语笔译,不区分方向,                (101)思想政治理论                ,(211)翻译硕士英语                 ,(357)英语翻译基础                 ,(448)汉语写作与百科知识                 
(10749)宁夏大学,统考,(025)新闻传播学院,(055200)(专业学位)新闻与传播,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(334)新闻与传播专业综合能力                 ,(440)新闻与传播专业基础                 
(10749)宁夏大学,统考,(025)新闻传播学院,(055200)(专业学位)新闻与传播,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(334)新闻与传播专业综合能力                 ,(440)新闻与传播专业基础                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(055200)(专业学位)新闻与传播,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(334)新闻与传播专业综合能力                 ,(440)新闻与传播专业基础                 
(10749)宁夏大学,统考,(003)民族与历史学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(11407)北方民族大学,统考,(016)民族学学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(11407)北方民族大学,统考,(016)民族学学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(11407)北方民族大学,统考,(016)民族学学院,(060200)中国史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(313)历史学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(065100)(专业学位)文物与博物馆,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(348)文博综合                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(065100)(专业学位)文物与博物馆,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(348)文博综合                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(065100)(专业学位)文物与博物馆,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(348)文博综合                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(065100)(专业学位)文物与博物馆,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(348)文博综合                 ,(--)无                 
(10749)宁夏大学,统考,(009)数学统计学院,(070100)数学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(601)数学分析                 ,(816)高等代数                 
(10749)宁夏大学,统考,(009)数学统计学院,(070100)数学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(601)数学分析                 ,(816)高等代数                 
(10749)宁夏大学,统考,(009)数学统计学院,(070100)数学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(601)数学分析                 ,(816)高等代数                 
